date,per,close,eps
2024-10-31,15.76,39081.25,2479.7747461928934
2024-11-01,15.48,38053.671875,2458.2475371447026
2024-11-05,15.58,38474.8984375,2469.505676347882
2024-11-06,15.91,39480.671875,2481.5004321181646
2024-11-07,16.08,39381.41015625,2449.092671408582
2024-11-08,16.22,39500.37109375,2435.2879835850804
2024-11-11,16.19,39533.3203125,2441.835720352069
2024-11-12,16.19,39376.08984375,2432.1241410592957
2024-11-13,15.93,38721.66015625,2430.7382395637164
2024-11-14,15.89,38535.69921875,2425.1541358558843
2024-11-15,15.82,38642.91015625,2442.6618303571427
2024-11-18,15.68,38220.8515625,2437.554308832908
2024-11-19,15.78,38414.4296875,2434.3745049112804
2024-11-20,15.63,38352.33984375,2453.7645453454893
2024-11-21,15.53,38026.171875,2448.562258531874
2024-11-22,15.6,38283.8515625,2454.093048878205
2024-11-25,15.74,38780.140625,2463.795465374841
2024-11-26,15.56,38442.0,2470.5655526992286
2024-11-27,15.42,38134.96875,2473.084873540856
2024-11-28,15.55,38349.05859375,2466.177401527331
2024-11-29,15.5,38208.03125,2465.0342741935483
2024-12-02,15.69,38513.01953125,2454.622022386871
2024-12-03,15.94,39248.859375,2462.287288268507
2024-12-04,15.86,39276.390625,2476.4432928751576
2024-12-05,15.86,39395.6015625,2483.959745428752
2024-12-06,15.77,39091.171875,2478.831444197844
2024-12-09,15.8,39160.5,2478.512658227848
2024-12-10,15.85,39367.578125,2483.7588722397477
2024-12-11,15.9,39372.23046875,2476.2409099842766
2024-12-12,16.05,39849.140625,2482.8125
2024-12-13,15.87,39470.44140625,2487.110359562067
2024-12-16,15.84,39457.48828125,2491.003048058712
2024-12-17,15.79,39364.6796875,2493.0132797656747
2024-12-18,15.73,39081.7109375,2484.5334353146854
2024-12-19,15.68,38813.578125,2475.3557477678573
2024-12-20,15.61,38701.8984375,2479.301629564382
2024-12-23,15.77,39161.33984375,2483.280903218136
2024-12-24,15.77,39036.8515625,2475.386909480025
2024-12-25,15.84,39130.4296875,2470.355409564394
2024-12-26,16.04,39568.05859375,2466.8365706826685
2024-12-27,16.25,40281.16015625,2478.840625
2024-12-30,16.14,39894.5390625,2471.7806110594793
2025-01-06,15.96,39307.05078125,2462.847793311403
2025-01-07,16.17,40083.30078125,2478.8683228973405
2025-01-08,16.06,39981.05859375,2489.480609822541
2025-01-09,15.86,39605.08984375,2497.1683381935686
2025-01-10,15.7,39190.3984375,2496.203722133758
2025-01-14,15.52,38474.30078125,2479.0142255960054
2025-01-15,15.56,38444.578125,2470.731241966581
2025-01-16,15.54,38572.6015625,2482.149392696268
2025-01-17,15.48,38451.4609375,2483.94450500646
2025-01-20,15.68,38902.5,2481.026785714286
2025-01-21,15.68,39027.98046875,2489.029366629464
2025-01-22,15.84,39646.25,2502.9198232323233
2025-01-23,15.94,39958.87109375,2506.830056069636
2025-01-24,15.92,39931.98046875,2508.290230449121
2025-01-27,15.96,39565.80078125,2479.060199326441
2025-01-28,15.91,39016.87109375,2452.348905955374
2025-01-29,16.04,39414.78125,2457.2806265586037
2025-01-30,16.05,39513.96875,2461.9295171339563
2025-01-31,16.09,39572.48828125,2459.4461330795525
2025-02-03,15.61,38520.08984375,2467.65469851057
2025-02-04,15.78,38798.37109375,2458.7053925063374
2025-02-05,15.79,38831.48046875,2459.245121516783
2025-02-06,15.44,39066.53125,2530.215754533679
2025-02-07,15.36,38787.01953125,2525.1965840657554
2025-02-10,15.21,38801.171875,2551.030366535174
2025-02-12,15.2,38963.69921875,2563.4012643914475
2025-02-13,15.39,39461.46875,2564.098034437947
2025-02-14,15.37,39149.4296875,2547.13270575797
2025-02-17,15.32,39174.25,2557.0659268929503
2025-02-18,15.4,39270.3984375,2550.025872564935
2025-02-19,15.34,39164.609375,2553.103609843546
2025-02-20,15.15,38678.0390625,2553.0058787128714
2025-02-21,15.17,38776.94140625,2556.1596180784445
2025-02-25,15.1,38237.7890625,2532.3039114238413
2025-02-26,15.05,38142.37109375,2534.376816860465
2025-02-27,15.16,38256.171875,2523.494187005277
2025-02-28,14.83,37155.5,2505.428186109238
2025-03-03,15.11,37785.46875,2500.692835870285
2025-03-04,15.0,37331.1796875,2488.7453125
2025-03-05,15.04,37418.23828125,2487.914779338431
2025-03-06,15.21,37704.9296875,2478.9565869493754
2025-03-07,14.93,36887.171875,2470.674606496986
2025-03-10,14.9,37028.26953125,2485.1187604865772
2025-03-11,14.73,36793.109375,2497.834988119484
2025-03-12,14.84,36819.08984375,2481.0707441880054
2025-03-13,14.85,36790.03125,2477.443181818182
2025-03-14,14.94,37053.1015625,2480.127279953146
2025-03-17,15.12,37396.51953125,2473.3147838128307
2025-03-18,15.32,37845.421875,2470.327798629243
2025-03-19,15.41,37751.87890625,2449.8299095554835
2025-03-21,15.44,37677.05859375,2440.224002185881
2025-03-24,15.38,37608.48828125,2445.2853238784132
2025-03-25,15.42,37780.5390625,2450.0998095006485
2025-03-26,15.51,38027.2890625,2451.791686814958
2025-03-27,15.5,37799.96875,2438.7076612903224
2025-03-28,15.17,37120.328125,2446.9563694792355
2025-03-31,14.63,35617.55859375,2434.5562948564593
2025-04-01,14.67,35624.48046875,2428.3899433367415
2025-04-02,14.62,35725.87109375,2443.63003377223
2025-04-03,14.14,34735.9296875,2456.5721136845827
2025-04-04,13.67,33780.578125,2471.1469001463056
2025-04-07,12.59,31136.580078125,2473.1199426628277
2025-04-08,13.4,33012.578125,2463.6252332089553
2025-04-09,12.91,31714.029296875,2456.5475830267233
2025-04-10,13.98,34609.0,2475.6080114449214
2025-04-11,13.51,33585.578125,2485.9791358253146
2025-04-14,13.62,33982.359375,2495.0337279735686
2025-04-15,13.79,34267.5390625,2484.9556970630892
2025-04-16,13.69,33920.3984375,2477.7500684806428
2025-04-17,13.89,34377.6015625,2474.9893133549317
2025-04-18,14.07,34730.28125,2468.392412935323
2025-04-21,13.87,34279.921875,2471.515636265321
2025-04-22,13.86,34220.6015625,2469.018871753247
2025-04-23,14.17,34868.62890625,2460.735984915314
2025-04-24,14.23,35039.1484375,2462.343530393535
2025-04-25,14.54,35705.73828125,2455.690390732462
2025-04-28,14.61,35839.98828125,2453.11350316564
2025-04-30,14.81,36045.37890625,2433.854078747468
2025-05-01,14.92,36452.30078125,2443.1836984752013
2025-05-02,14.83,36830.69140625,2483.526055714767
2025-05-07,14.85,36779.66015625,2476.7447916666665
2025-05-08,14.9,36928.62890625,2478.431470218121
2025-05-09,15.55,37503.328125,2411.789590032154
2025-05-12,15.62,37644.26171875,2410.003951264405
2025-05-13,16.02,38183.26171875,2383.474514279026
2025-05-14,15.88,38128.12890625,2401.015674197103
2025-05-15,16.29,37755.51171875,2317.7109710712093
2025-05-16,17.27,37753.71875,2186.0867834394903
2025-05-19,15.34,37498.62890625,2444.4999286994785
2025-05-20,15.35,37529.48828125,2444.9178033387625
2025-05-21,16.06,37298.98046875,2322.476990582192
2025-05-22,15.27,36985.87109375,2422.1264632449247
2025-05-23,15.35,37160.46875,2420.8774429967425
2025-05-26,15.46,37531.53125,2427.6540265200515
2025-05-27,15.56,37724.109375,2424.4286230719795
2025-05-28,15.56,37722.3984375,2424.3186656491002
2025-05-29,15.83,38432.98046875,2427.8572627132025
2025-05-30,15.74,37965.1015625,2412.014076397713
2025-06-02,15.57,37470.671875,2406.59421162492
2025-06-03,15.54,37446.80859375,2409.7045427123553
2025-06-04,15.62,37747.44921875,2416.6100652208706
2025-06-05,15.43,37554.48828125,2433.861845836034
2025-06-06,15.52,37741.609375,2431.8047277706187
2025-06-09,15.59,38088.5703125,2443.1411361449645
2025-06-10,15.6,38211.51171875,2449.4558794070513
2025-06-11,15.6,38421.19140625,2462.896885016026
2025-06-12,15.55,38173.08984375,2454.861083199357
2025-06-13,15.4,37834.25,2456.7694805194806
2025-06-16,15.52,38311.328125,2468.5134101159792
2025-06-17,15.57,38536.73828125,2475.0634734264613
2025-06-18,15.7,38885.1484375,2476.7610469745223
2025-06-19,15.58,38488.33984375,2470.368411023748
2025-06-20,15.46,38403.23046875,2484.0381933214744
2025-06-23,15.4,38354.08984375,2490.525314529221
2025-06-24,15.52,38790.55859375,2499.391661968428
2025-06-25,15.52,38942.0703125,2509.15401498067
2025-06-26,15.66,39584.578125,2527.7508381226053
2025-06-27,15.88,40150.7890625,2528.3872205604534
2025-06-30,15.95,40487.390625,2538.394396551724
2025-07-01,15.82,39986.328125,2527.5807917193424
2025-07-02,15.78,39762.48046875,2519.8023110741447
2025-07-03,15.78,39785.8984375,2521.2863395120407
2025-07-04,15.72,39810.87890625,2532.4986581583967
2025-07-07,15.62,39587.6796875,2534.4225152048657
2025-07-08,15.63,39688.80859375,2539.271183221369
2025-07-09,15.68,39821.28125,2539.6225286989797
2025-07-10,15.58,39646.359375,2544.6957236842104
2025-07-11,15.63,39569.6796875,2531.6493722008954
2025-07-14,15.62,39459.62109375,2526.224141725352
2025-07-15,15.64,39678.01953125,2536.957770540281
2025-07-16,15.6,39663.3984375,2542.5255408653848
2025-07-17,15.71,39901.19140625,2539.859414783577
2025-07-18,15.69,39819.109375,2537.865479604844
2025-07-22,15.71,39774.921875,2531.821888924252
2025-07-23,16.3,41171.3203125,2525.8478719325153
2025-07-24,16.6,41826.33984375,2519.6590267319275
2025-07-25,16.47,41456.23046875,2517.0753168639953
2025-07-28,16.36,40998.26953125,2506.006695064181
2025-07-29,16.22,40674.55078125,2507.6788397811347
2025-07-30,16.26,40654.69921875,2500.289004843173
2025-07-31,16.54,41069.8203125,2483.0604783857316
2025-08-01,16.53,40799.6015625,2468.215460526316
2025-08-04,16.41,40290.69921875,2455.252846968312
2025-08-05,16.51,40549.5390625,2456.059301181102
2025-08-06,16.76,40794.859375,2434.0608218973744
2025-08-07,16.81,41059.1484375,2442.543036139203
2025-08-08,17.25,41820.48046875,2424.375679347826
2025-08-12,17.54,42718.171875,2435.4716006271383
2025-08-13,17.68,43274.671875,2447.6624363687783
2025-08-14,17.47,42649.26171875,2441.2857308958214
2025-08-15,17.84,43378.30859375,2431.519540008408
2025-08-18,17.93,43714.30859375,2438.0540208449524
2025-08-19,17.9,43546.2890625,2432.7535789106146
2025-08-20,17.77,42888.55078125,2413.536903840743
2025-08-21,17.65,42610.171875,2414.1740439093487
2025-08-22,17.75,42633.2890625,2401.875440140845
2025-08-25,17.78,42807.8203125,2407.638937710911
2025-08-26,17.57,42394.3984375,2412.8855115253273
2025-08-27,17.57,42520.26953125,2420.049489541833
2025-08-28,17.71,42828.7890625,2418.3393033596835
2025-08-29,17.62,42718.46875,2424.430689557321
